,1-Apr,2-Apr,3-Apr,4-Apr,5-Apr,6-Apr,7-Apr,8-Apr,9-Apr,10-Apr,11-Apr,12-Apr,13-Apr,14-Apr,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,21-Apr,22-Apr,23-Apr,24-Apr,25-Apr,26-Apr,27-Apr,28-Apr,29-Apr,30-Apr,1-May,2-May,3-May,4-May,5-May,6-May,7-May,8-May,9-May,10-May,11-May,12-May,13-May,14-May,15-May,16-May,17-May,18-May,19-May,20-May,21-May,22-May,23-May,24-May,25-May,26-May,27-May,28-May,29-May,30-May,31-May,1-Jun,2-Jun,3-Jun,4-Jun,5-Jun,6-Jun,7-Jun,8-Jun,9-Jun,10-Jun,11-Jun,12-Jun,13-Jun,14-Jun,15-Jun,16-Jun,17-Jun,18-Jun,19-Jun,20-Jun,21-Jun,22-Jun,23-Jun,24-Jun,25-Jun,26-Jun,27-Jun,28-Jun,29-Jun,30-Jun,1-Jul,2-Jul,3-Jul,4-Jul,5-Jul,6-Jul,7-Jul,8-Jul,9-Jul,10-Jul,11-Jul,12-Jul,13-Jul,14-Jul
Los Angeles - Jefferson Park,0.6063624979881842,0.7322793336709222,0.8536822470389386,1.1232341272463866,1.3894942771184255,1.494845367749866,1.5857350317651395,1.7948732806339236,1.8679511713127714,2.0410861312343562,2.1924465879908306,2.24162443241769,2.3022616900662585,2.4223562205671945,2.5059552023330998,2.609608980624147,2.733098776314236,2.949360602485998,3.0789588500024276,3.5709565436439656,4.126317019943316,4.866926324721233,5.2684966056660265,5.6630571154557146,5.701435502368019,5.9726283226746,6.463276258912241,6.665177792909623,7.259171845588856,7.405503244914099,7.917038899065903,8.08962412283567,8.303811188722392,8.411907580028076,9.326694944373186,9.89227503135505,10.181820062936202,10.427992079472638,10.935043640694175,11.045894917714444,11.325724619752503,11.619224724528111,11.923137494732442,12.280139238644612,12.549513500801341,12.862556827186296,13.286036884780888,13.441127155195073,14.104489397752896,14.524753456157976,15.025731992766065,15.879205782352686,16.366420042989663,16.789337026589184,17.268732055652833,18.252182304761412,18.591672478340925,19.222157181634632,19.80511987901155,20.649028050413584,21.057801615903735,21.439674944260137,21.9677714114011,22.36368342420882,22.76327300720236,23.331154580189335,23.99749770671612,24.707771478731917,25.158681619987085,25.750811399767617,26.40344645413934,27.29079616936635,28.11844179146472,28.58677910210976,28.81974021298169,29.346848544690243,30.10387333142915,31.19758182232987,31.54540590812007,32.12038656588232,33.176907268017516,33.873125304787386,35.313607951420664,36.02174460547199,36.50578433308791,36.876036252813684,37.82565998757574,38.41340449611105,39.320784278223144,40.47708266659169,41.37334151745304,41.99590395968703,42.85312821097825,43.46285244532592,44.11775896209277,44.73344032160339,45.39709570668247,47.14578033803174,47.876988837271334,48.291514247348594,49.32351973149173,50.3589156688886,51.618564420248006,52.19783182054316,53.499097575493785
Los Angeles - Lakeview T,0.002305209774089442,0.0030736130321192563,0.0034578146611341635,0.0034578146611341635,0.003842016290149071,0.003842016290149071,0.005378822806208696,0.005378822806208696,0.005763024435223606,0.006147226064238513,0.007674596543221896,0.007674596543221896,0.008591018830611925,0.009891642747016859,0.011270994196640028,0.010965520100843352,0.012344871550466518,0.012650345646263194,0.012650345646263194,0.5208747219567474,0.6500045612273414,0.6728693341344797,0.5459720814664991,0.5604554208897476,0.11513009662408713,0.12042206812997434,0.12165340055023731,0.12303275199986047,0.15028369043858794,0.15066789206760284,0.15258890021267738,0.15258890021267738,0.1778699913162013,0.19035779982006493,0.2099957093875554,0.22560597011366726,0.22675857500071203,0.22752697825874182,0.22829538151677164,0.22829538151677164,0.2495976656782922,0.2568264942751373,0.3047944509133503,0.31394428765526994,0.3142497617510666,0.32978129629858344,0.33054969955661323,0.33170230444365795,0.33170230444365795,0.3392366071362998,0.3627653735386916,0.3634550492635032,0.3840881086516021,0.3853100050347887,0.38804825562802203,0.38989053623987835,0.36637299821499253,0.3671414014730223,0.3795504824436677,0.38054563226427596,0.38131403552230575,0.383388293974909,0.3849251004909686,0.38646190700702826,0.4110533223857406,0.4182821509825858,0.41866635261160073,0.4194347558696305,0.42050863322345705,0.4277374618203021,0.4288900667073468,0.43688729856222186,0.4531872363677685,0.46080026659362844,0.4615686698516583,0.4812853069523672,0.48435891998448644,0.49550428764579096,0.5000359796607516,0.5016515137100295,0.5066949740773523,0.5460006802007995,0.5617888482993608,0.6045713226402282,0.6061081291562879,0.6098714179132187,0.6134037553486633,0.6176257685089195,0.6437405617162766,0.6610655363308974,0.6643658959255951,0.6838448830452982,0.6984804462568149,0.7006282009644679,0.7244881236922144,0.7287101368524707,0.7549241085444359,0.7838949921498409,0.8138557942976856,0.8286899279416108,0.8483278375091013,0.8621949974625881,0.884492431444717,0.8869456602481666,0.9146707548720099
Los Angeles - Leimert Park,0.6063624979881842,0.7322793336709222,0.8536822470389386,1.1232341272463866,1.3894942771184255,1.494845367749866,1.5857350317651395,1.7948732806339236,1.8679511713127714,2.0410861312343562,2.1924465879908306,2.24162443241769,2.3022616900662585,2.4223562205671945,2.5059552023330998,2.609608980624147,2.733098776314236,2.949360602485998,3.0789588500024276,3.5709565436439656,4.126317019943316,4.866926324721233,5.2684966056660265,5.6630571154557146,5.701435502368019,5.9726283226746,6.463276258912241,6.665177792909623,7.259171845588856,7.405503244914099,7.917038899065903,8.08962412283567,8.303811188722392,8.411907580028076,9.326694944373186,9.89227503135505,10.181820062936202,10.427992079472638,10.935043640694175,11.045894917714444,11.325724619752503,11.619224724528111,11.923137494732442,12.280139238644612,12.549513500801341,12.862556827186296,13.286036884780888,13.441127155195073,14.104489397752896,14.524753456157976,15.025731992766065,15.879205782352686,16.366420042989663,16.789337026589184,17.268732055652833,18.252182304761412,18.591672478340925,19.222157181634632,19.80511987901155,20.649028050413584,21.057801615903735,21.439674944260137,21.9677714114011,22.36368342420882,22.76327300720236,23.331154580189335,23.99749770671612,24.707771478731917,25.158681619987085,25.750811399767617,26.40344645413934,27.29079616936635,28.11844179146472,28.58677910210976,28.81974021298169,29.346848544690243,30.10387333142915,31.19758182232987,31.54540590812007,32.12038656588232,33.176907268017516,33.873125304787386,35.313607951420664,36.02174460547199,36.50578433308791,36.876036252813684,37.82565998757574,38.41340449611105,39.320784278223144,40.47708266659169,41.37334151745304,41.99590395968703,42.85312821097825,43.46285244532592,44.11775896209277,44.73344032160339,45.39709570668247,47.14578033803174,47.876988837271334,48.291514247348594,49.32351973149173,50.3589156688886,51.618564420248006,52.19783182054316,53.499097575493785
Los Angeles - Lincoln Heights,0.8574806858725873,1.1924218563841056,1.3012329196879338,2.2287533165312885,3.032797308463089,3.1937596633022673,3.479358961814667,4.278099698677153,4.440596365262332,4.997495912820219,5.535600958712216,5.674290899053341,5.814410034849293,6.2265145103095945,6.374136493280507,6.819533087684651,7.106075740392496,7.798099010168177,8.314716541764087,10.11434426314655,12.137620344005663,15.41634920751047,16.909508248185528,18.491392720471755,19.002333007874906,19.43312502420989,21.53339807770312,22.21004248645811,24.952149674136358,25.363400381925015,27.475258736088747,28.01798920770286,28.948846834742987,29.467765810274116,33.490070572079354,36.08757139102771,37.402264446452655,38.4626400554684,40.78621645054706,41.06687238518206,42.36280760436789,43.591325055196975,44.68435154954395,46.36909757816541,47.54526209388216,48.868050559612165,50.923021828966476,51.45678555073668,54.46673898192747,56.20946877755618,58.45325544794396,62.55856289284177,64.89172725362465,66.60579427122691,68.58029384123398,73.14939231185903,74.48072210672696,77.2001846364232,79.72629604639326,83.52617527933506,85.00055357764502,86.69132319747366,89.02563411183402,90.70166381086887,92.30266002732749,94.75559976322249,97.60698083137802,100.65334556774786,102.71917683111596,105.5611824463891,108.65496021257678,112.62760819896535,116.36691153293151,118.24527752000549,119.32572679634846,121.77509254768694,125.40023351955651,130.04969527359387,131.48338668898938,133.9736276959622,138.7496095572989,141.86099141761167,148.55914279366476,151.68669459651102,153.89339245221322,155.26605413680838,159.66506165117102,161.93864950252504,166.02618875579083,170.63713715636817,174.58917504407293,177.09338811971156,180.9951629243276,183.49965942371068,186.1551284643395,188.6750976804454,191.33587177708222,198.97934160093723,201.8756736196921,203.36204833174983,207.55151287810835,211.914898523927,217.41404997930468,219.48412120061008,224.69613046607853
Los Angeles - Los Feliz,0.8574806858725873,1.1924218563841056,1.3012329196879338,2.2287533165312885,3.032797308463089,3.1937596633022673,3.479358961814667,4.278099698677153,4.440596365262332,4.997495912820219,5.535600958712216,5.674290899053341,5.814410034849293,6.2265145103095945,6.374136493280507,6.819533087684651,7.106075740392496,7.798099010168177,8.314716541764087,10.11434426314655,12.137620344005663,15.41634920751047,16.909508248185528,18.491392720471755,19.002333007874906,19.43312502420989,21.53339807770312,22.21004248645811,24.952149674136358,25.363400381925015,27.475258736088747,28.01798920770286,28.948846834742987,29.467765810274116,33.490070572079354,36.08757139102771,37.402264446452655,38.4626400554684,40.78621645054706,41.06687238518206,42.36280760436789,43.591325055196975,44.68435154954395,46.36909757816541,47.54526209388216,48.868050559612165,50.923021828966476,51.45678555073668,54.46673898192747,56.20946877755618,58.45325544794396,62.55856289284177,64.89172725362465,66.60579427122691,68.58029384123398,73.14939231185903,74.48072210672696,77.2001846364232,79.72629604639326,83.52617527933506,85.00055357764502,86.69132319747366,89.02563411183402,90.70166381086887,92.30266002732749,94.75559976322249,97.60698083137802,100.65334556774786,102.71917683111596,105.5611824463891,108.65496021257678,112.62760819896535,116.36691153293151,118.24527752000549,119.32572679634846,121.77509254768694,125.40023351955651,130.04969527359387,131.48338668898938,133.9736276959622,138.7496095572989,141.86099141761167,148.55914279366476,151.68669459651102,153.89339245221322,155.26605413680838,159.66506165117102,161.93864950252504,166.02618875579083,170.63713715636817,174.58917504407293,177.09338811971156,180.9951629243276,183.49965942371068,186.1551284643395,188.6750976804454,191.33587177708222,198.97934160093723,201.8756736196921,203.36204833174983,207.55151287810835,211.914898523927,217.41404997930468,219.48412120061008,224.69613046607853
Los Angeles - Mid-city,0.6063624979881842,0.7322793336709222,0.8536822470389386,1.1232341272463866,1.3894942771184255,1.494845367749866,1.5857350317651395,1.7948732806339236,1.8679511713127714,2.0410861312343562,2.1924465879908306,2.24162443241769,2.3022616900662585,2.4223562205671945,2.5059552023330998,2.609608980624147,2.733098776314236,2.949360602485998,3.0789588500024276,3.5709565436439656,4.126317019943316,4.866926324721233,5.2684966056660265,5.6630571154557146,5.701435502368019,5.9726283226746,6.463276258912241,6.665177792909623,7.259171845588856,7.405503244914099,7.917038899065903,8.08962412283567,8.303811188722392,8.411907580028076,9.326694944373186,9.89227503135505,10.181820062936202,10.427992079472638,10.935043640694175,11.045894917714444,11.325724619752503,11.619224724528111,11.923137494732442,12.280139238644612,12.549513500801341,12.862556827186296,13.286036884780888,13.441127155195073,14.104489397752896,14.524753456157976,15.025731992766065,15.879205782352686,16.366420042989663,16.789337026589184,17.268732055652833,18.252182304761412,18.591672478340925,19.222157181634632,19.80511987901155,20.649028050413584,21.057801615903735,21.439674944260137,21.9677714114011,22.36368342420882,22.76327300720236,23.331154580189335,23.99749770671612,24.707771478731917,25.158681619987085,25.750811399767617,26.40344645413934,27.29079616936635,28.11844179146472,28.58677910210976,28.81974021298169,29.346848544690243,30.10387333142915,31.19758182232987,31.54540590812007,32.12038656588232,33.176907268017516,33.873125304787386,35.313607951420664,36.02174460547199,36.50578433308791,36.876036252813684,37.82565998757574,38.41340449611105,39.320784278223144,40.47708266659169,41.37334151745304,41.99590395968703,42.85312821097825,43.46285244532592,44.11775896209277,44.73344032160339,45.39709570668247,47.14578033803174,47.876988837271334,48.291514247348594,49.32351973149173,50.3589156688886,51.618564420248006,52.19783182054316,53.499097575493785
Los Angeles - Mission Hills,0.14944760335944465,0.17010472865441195,0.2001669066987253,0.21335076498612676,0.24499503786267945,0.2969941842627081,0.32277573928568504,0.32537896251322324,0.3466258838785709,0.36852008422222404,0.41643694551121246,0.4379788830057314,0.4487374944726059,0.4588643516583087,0.4671092663653379,0.4895383270484151,0.5014319110578297,0.5283164140182148,0.5325457073101804,0.5885858711851064,0.6508109485003138,0.6892746897600619,0.7165125778847965,0.7438129489138794,0.7505968147579143,0.763480943584779,0.7862080770805886,0.8070759789449454,0.8406224240280006,0.852804586229482,0.8918275252624129,0.9104734896257499,0.927315091548605,0.9547879958899443,0.9982402361315243,1.0243230492281292,1.0364616150948813,1.050437587372675,1.080591469663522,1.0941102622679952,1.1407484246975568,1.1655334370471129,1.1944532979615554,1.2403377512532219,1.2637090688228887,1.2826658478715085,1.2972491315694614,1.3089421926668003,1.3213881143730788,1.3321004447209794,1.3597850283778816,1.3865817227436246,1.4201418789771272,1.4543462370464597,1.5004869469105824,1.5191106907818661,1.5402580136586244,1.5768735936319336,1.607982120967819,1.6489184739144527,1.6826126970824589,1.6975824570138498,1.7192590008716684,1.7524863179415515,1.775123312754843,1.7870562228163318,1.8044958885900582,1.8202655044364124,1.8418647871048592,1.8720959534279344,1.8933128274193582,1.9353453331044175,1.9554580226935023,1.9795516421169275,2.0023124698540857,2.013642695967946,2.0229094194422443,2.0654413039426043,2.0885526333015245,2.1062002313231303,2.1287721304329894,2.1416887248150775,2.1816601934838546,2.2308313778160906,2.2505670923995376,2.2995448206372715,2.336023833055479,2.4009550083040105,2.4726374714149415,2.5257979390986156,2.543909466566766,2.5619385332990814,2.608019041462721,2.627350467899072,2.6559654111864304,2.67554071697344,2.7046507161917974,2.7598621166968056,2.7888083174302807,2.8183290896594935,2.8311712423502557,2.8709099881442666,2.914351935461382,2.9461687789471047,3.0137830058372255
Los Angeles - North Hills,0.14944760335944465,0.17010472865441195,0.2001669066987253,0.21335076498612676,0.24499503786267945,0.2969941842627081,0.32277573928568504,0.32537896251322324,0.3466258838785709,0.36852008422222404,0.41643694551121246,0.4379788830057314,0.4487374944726059,0.4588643516583087,0.4671092663653379,0.4895383270484151,0.5014319110578297,0.5283164140182148,0.5325457073101804,0.5885858711851064,0.6508109485003138,0.6892746897600619,0.7165125778847965,0.7438129489138794,0.7505968147579143,0.763480943584779,0.7862080770805886,0.8070759789449454,0.8406224240280006,0.852804586229482,0.8918275252624129,0.9104734896257499,0.927315091548605,0.9547879958899443,0.9982402361315243,1.0243230492281292,1.0364616150948813,1.050437587372675,1.080591469663522,1.0941102622679952,1.1407484246975568,1.1655334370471129,1.1944532979615554,1.2403377512532219,1.2637090688228887,1.2826658478715085,1.2972491315694614,1.3089421926668003,1.3213881143730788,1.3321004447209794,1.3597850283778816,1.3865817227436246,1.4201418789771272,1.4543462370464597,1.5004869469105824,1.5191106907818661,1.5402580136586244,1.5768735936319336,1.607982120967819,1.6489184739144527,1.6826126970824589,1.6975824570138498,1.7192590008716684,1.7524863179415515,1.775123312754843,1.7870562228163318,1.8044958885900582,1.8202655044364124,1.8418647871048592,1.8720959534279344,1.8933128274193582,1.9353453331044175,1.9554580226935023,1.9795516421169275,2.0023124698540857,2.013642695967946,2.0229094194422443,2.0654413039426043,2.0885526333015245,2.1062002313231303,2.1287721304329894,2.1416887248150775,2.1816601934838546,2.2308313778160906,2.2505670923995376,2.2995448206372715,2.336023833055479,2.4009550083040105,2.4726374714149415,2.5257979390986156,2.543909466566766,2.5619385332990814,2.608019041462721,2.627350467899072,2.6559654111864304,2.67554071697344,2.7046507161917974,2.7598621166968056,2.7888083174302807,2.8183290896594935,2.8311712423502557,2.8709099881442666,2.914351935461382,2.9461687789471047,3.0137830058372255
Los Angeles - Pacific Palisades,0.419125876323834,0.47232126512674905,0.5497442750583171,0.6025113656768462,0.6736295395027943,0.7093994894525659,0.7340738357887723,0.7596169745684789,0.7735983015504804,0.8123629934998171,0.8519364047779323,0.8644562667403887,0.8782619196289774,0.9010468581886876,0.9288605801121104,0.9568732191746602,0.9925604625516067,1.0432529601541511,1.0709825537700584,1.1633968151560874,1.2436606047183036,1.2924512917580337,1.325249846433809,1.3602015000725962,1.2516983171890714,1.3644051013375247,1.3953399815612486,1.425896292590232,1.450452637538786,1.4750601725199568,1.524438811079415,1.569530535213008,1.5881156179778029,1.593156352343155,1.647369873112416,1.6569310861700026,1.6704791747093086,1.6817809250764433,1.7158703928901482,1.747023407847831,1.761178331357197,1.7796270453865506,1.821871462897138,1.828511742444496,1.8389231411013274,1.8702310522660752,1.8827136264460953,1.8955772752240538,1.9058871342425745,1.9358649695731176,1.9693147865418894,1.9894635112792336,2.0081504501365006,2.0487412492039523,2.092037598089117,2.1281722506851706,2.1552979364169027,2.1984378499416106,2.2353506470845277,2.2842887179559823,2.3236148519927435,2.346334546572564,2.3716102135172994,2.3906722129354514,2.4220341503702443,2.477504589100024,2.520557789326445,2.568968480561734,2.5826038633113337,2.6138600239024545,2.63465015625406,2.6727034781805266,2.7142228515284517,2.7583168088515864,2.773799911450218,2.796284128944012,2.807514145427738,2.910274420833209,2.9447419762119638,2.978007351989164,3.0407919684561606,3.081030869479888,3.1563310083601928,3.217581559915741,3.2538955551680577,3.3055181677647023,3.3581921664542524,3.435529179058519,3.5016534922231566,3.6168489251267593,3.682509203536939,3.7677497289700517,3.8193199776445717,3.8765803090419744,3.9428133628240505,4.00227112921563,4.078595804010297,4.1982309436004455,4.276564278633761,4.314021563123144,4.4162231461198616,4.5146095796463035,4.612295495766554,4.691629963648007,4.796326651772513
Los Angeles - Palms,0.419125876323834,0.47232126512674905,0.5497442750583171,0.6025113656768462,0.6736295395027943,0.7093994894525659,0.7340738357887723,0.7596169745684789,0.7735983015504804,0.8123629934998171,0.8519364047779323,0.8644562667403887,0.8782619196289774,0.9010468581886876,0.9288605801121104,0.9568732191746602,0.9925604625516067,1.0432529601541511,1.0709825537700584,1.1633968151560874,1.2436606047183036,1.2924512917580337,1.325249846433809,1.3602015000725962,1.2516983171890714,1.3644051013375247,1.3953399815612486,1.425896292590232,1.450452637538786,1.4750601725199568,1.524438811079415,1.569530535213008,1.5881156179778029,1.593156352343155,1.647369873112416,1.6569310861700026,1.6704791747093086,1.6817809250764433,1.7158703928901482,1.747023407847831,1.761178331357197,1.7796270453865506,1.821871462897138,1.828511742444496,1.8389231411013274,1.8702310522660752,1.8827136264460953,1.8955772752240538,1.9058871342425745,1.9358649695731176,1.9693147865418894,1.9894635112792336,2.0081504501365006,2.0487412492039523,2.092037598089117,2.1281722506851706,2.1552979364169027,2.1984378499416106,2.2353506470845277,2.2842887179559823,2.3236148519927435,2.346334546572564,2.3716102135172994,2.3906722129354514,2.4220341503702443,2.477504589100024,2.520557789326445,2.568968480561734,2.5826038633113337,2.6138600239024545,2.63465015625406,2.6727034781805266,2.7142228515284517,2.7583168088515864,2.773799911450218,2.796284128944012,2.807514145427738,2.910274420833209,2.9447419762119638,2.978007351989164,3.0407919684561606,3.081030869479888,3.1563310083601928,3.217581559915741,3.2538955551680577,3.3055181677647023,3.3581921664542524,3.435529179058519,3.5016534922231566,3.6168489251267593,3.682509203536939,3.7677497289700517,3.8193199776445717,3.8765803090419744,3.9428133628240505,4.00227112921563,4.078595804010297,4.1982309436004455,4.276564278633761,4.314021563123144,4.4162231461198616,4.5146095796463035,4.612295495766554,4.691629963648007,4.796326651772513
Los Angeles - Panorama City,0.05150438903202925,0.05593510489225474,0.06314810389584166,0.06958938018537184,0.07816900844203879,0.08744118142169396,0.09610967098061675,0.10020711356481438,0.10672227759193811,0.11254640762193797,0.12171713848676376,0.12676712469708398,0.1303498091974932,0.13607934385903453,0.14090109838794915,0.14693035842610597,0.15174732850985317,0.16112789586786222,0.16454844184542589,0.18110993687793786,0.20257667425590897,0.21794242799753688,0.2303507432899682,0.24288309433190017,0.24795527797199804,0.25659576444601523,0.2689741808666409,0.2763238798138003,0.2913250703812792,0.29856950686580686,0.317145294980051,0.3274859589409861,0.33507722412747803,0.3461700891450422,0.37261725424724357,0.38352280460338417,0.3902275347299065,0.3987420480603245,0.4114320232122048,0.41570767550506066,0.4322889747328106,0.44497812402912523,0.45862468166458686,0.48333830248863446,0.4937621958234754,0.5033700723288135,0.5125531976302004,0.5175802983216545,0.5265917105953937,0.5324645654805505,0.5453089431187753,0.5554994115644608,0.5680837603339486,0.5755428439949767,0.5945788118264753,0.6066300779483822,0.6189064978056994,0.6323851561925734,0.6454938325900467,0.6684041137720133,0.6845139160064734,0.6938526694228209,0.7041970050286478,0.7157544569621808,0.725061648328298,0.7321526980836722,0.7395822523159188,0.7517866847370752,0.7620699115530224,0.7731394916070211,0.7815171130634052,0.7994789342754224,0.8063259547320552,0.817391581497852,0.8262446234605332,0.8317958043124839,0.8367064842148545,0.8573603885548727,0.8682435586722083,0.8784510750861482,0.8938227202476547,0.9016486948672188,0.9187955112017635,0.9383378847587746,0.9447572814088273,0.9617448560526256,0.9797104972119796,0.9980785419994975,1.0225048347084245,1.0513092188574709,1.0661932203306361,1.0768989886793763,1.1009339606718294,1.1140958443346598,1.1291125345107906,1.1424994537477084,1.158248721001786,1.1901601806761317,1.2086269452486893,1.2218134811829127,1.2325244007192047,1.254415845859408,1.2764726052239692,1.2989690451446791,1.334076522178286
Los Angeles - Playa Del Rey,0.419125876323834,0.47232126512674905,0.5497442750583171,0.6025113656768462,0.6736295395027943,0.7093994894525659,0.7340738357887723,0.7596169745684789,0.7735983015504804,0.8123629934998171,0.8519364047779323,0.8644562667403887,0.8782619196289774,0.9010468581886876,0.9288605801121104,0.9568732191746602,0.9925604625516067,1.0432529601541511,1.0709825537700584,1.1633968151560874,1.2436606047183036,1.2924512917580337,1.325249846433809,1.3602015000725962,1.2516983171890714,1.3644051013375247,1.3953399815612486,1.425896292590232,1.450452637538786,1.4750601725199568,1.524438811079415,1.569530535213008,1.5881156179778029,1.593156352343155,1.647369873112416,1.6569310861700026,1.6704791747093086,1.6817809250764433,1.7158703928901482,1.747023407847831,1.761178331357197,1.7796270453865506,1.821871462897138,1.828511742444496,1.8389231411013274,1.8702310522660752,1.8827136264460953,1.8955772752240538,1.9058871342425745,1.9358649695731176,1.9693147865418894,1.9894635112792336,2.0081504501365006,2.0487412492039523,2.092037598089117,2.1281722506851706,2.1552979364169027,2.1984378499416106,2.2353506470845277,2.2842887179559823,2.3236148519927435,2.346334546572564,2.3716102135172994,2.3906722129354514,2.4220341503702443,2.477504589100024,2.520557789326445,2.568968480561734,2.5826038633113337,2.6138600239024545,2.63465015625406,2.6727034781805266,2.7142228515284517,2.7583168088515864,2.773799911450218,2.796284128944012,2.807514145427738,2.910274420833209,2.9447419762119638,2.978007351989164,3.0407919684561606,3.081030869479888,3.1563310083601928,3.217581559915741,3.2538955551680577,3.3055181677647023,3.3581921664542524,3.435529179058519,3.5016534922231566,3.6168489251267593,3.682509203536939,3.7677497289700517,3.8193199776445717,3.8765803090419744,3.9428133628240505,4.00227112921563,4.078595804010297,4.1982309436004455,4.276564278633761,4.314021563123144,4.4162231461198616,4.5146095796463035,4.612295495766554,4.691629963648007,4.796326651772513
Los Angeles - Porter Ranch,0.027466260931996618,0.031664680171663094,0.03557095640129485,0.04239186991445365,0.04941224560263492,0.05360202869833375,0.05768310885466229,0.05705997649568748,0.06113047378950526,0.06442371799801527,0.06913072873915711,0.07052313664141235,0.07282057396917813,0.0753743901773876,0.0799223577269467,0.08112819549232528,0.08453134567068611,0.0880150515212054,0.0894405276366476,0.09898324547831915,0.11034446591431948,0.12108545152946577,0.12984576122538852,0.13579490915547332,0.14497037893494819,0.14087167322490496,0.14676022608352374,0.14918674738440443,0.15955227997244786,0.1639003108522644,0.17758699450004403,0.18051356957276163,0.1939890327850875,0.19727810966737422,0.2102080599735472,0.21433651164897646,0.22041438812472886,0.22382320290341587,0.2355423165034305,0.23730630958260351,0.24075845128546752,0.24702750313576752,0.25276845854945035,0.260362864200596,0.27235199274789074,0.2807703282485013,0.2850649236257585,0.2892853732773408,0.29312901596797636,0.2979149892094514,0.30207138689338603,0.305664865985786,0.31086047427897295,0.31375346096094087,0.3191907457828738,0.3268202459806106,0.3315781905988303,0.3361364775318758,0.3405355870679154,0.35113564780342105,0.3768847705132369,0.3853811013101394,0.3943102374691615,0.39946896209543975,0.40390751091147026,0.4079683778534692,0.4123248471436785,0.4176312731590396,0.42263530326785864,0.42898589655495173,0.4354310687573233,0.4423359472249634,0.45062532374993686,0.4538722270472501,0.4593978691417619,0.46132222325114114,0.4665957316997214,0.47401515739253847,0.4798565209135708,0.48817151050816604,0.5084567637548417,0.5147303814031468,0.520392818453445,0.5303811292587429,0.5356996506806289,0.5466640490503007,0.5547378035603139,0.5619702508868661,0.5687289397575263,0.5861902636684154,0.5959432113692649,0.6039841279944723,0.6152699669321147,0.6209037578906523,0.6265375488491901,0.6321713398077276,0.6474986559585986,0.6654932400837522,0.6720114014896326,0.6782124231162915,0.6882515603020135,0.6977375363057263,0.7092543761526683,0.720736802360291,0.7339647239607581
Los Angeles - Rancho Park,0.419125876323834,0.47232126512674905,0.5497442750583171,0.6025113656768462,0.6736295395027943,0.7093994894525659,0.7340738357887723,0.7596169745684789,0.7735983015504804,0.8123629934998171,0.8519364047779323,0.8644562667403887,0.8782619196289774,0.9010468581886876,0.9288605801121104,0.9568732191746602,0.9925604625516067,1.0432529601541511,1.0709825537700584,1.1633968151560874,1.2436606047183036,1.2924512917580337,1.325249846433809,1.3602015000725962,1.2516983171890714,1.3644051013375247,1.3953399815612486,1.425896292590232,1.450452637538786,1.4750601725199568,1.524438811079415,1.569530535213008,1.5881156179778029,1.593156352343155,1.647369873112416,1.6569310861700026,1.6704791747093086,1.6817809250764433,1.7158703928901482,1.747023407847831,1.761178331357197,1.7796270453865506,1.821871462897138,1.828511742444496,1.8389231411013274,1.8702310522660752,1.8827136264460953,1.8955772752240538,1.9058871342425745,1.9358649695731176,1.9693147865418894,1.9894635112792336,2.0081504501365006,2.0487412492039523,2.092037598089117,2.1281722506851706,2.1552979364169027,2.1984378499416106,2.2353506470845277,2.2842887179559823,2.3236148519927435,2.346334546572564,2.3716102135172994,2.3906722129354514,2.4220341503702443,2.477504589100024,2.520557789326445,2.568968480561734,2.5826038633113337,2.6138600239024545,2.63465015625406,2.6727034781805266,2.7142228515284517,2.7583168088515864,2.773799911450218,2.796284128944012,2.807514145427738,2.910274420833209,2.9447419762119638,2.978007351989164,3.0407919684561606,3.081030869479888,3.1563310083601928,3.217581559915741,3.2538955551680577,3.3055181677647023,3.3581921664542524,3.435529179058519,3.5016534922231566,3.6168489251267593,3.682509203536939,3.7677497289700517,3.8193199776445717,3.8765803090419744,3.9428133628240505,4.00227112921563,4.078595804010297,4.1982309436004455,4.276564278633761,4.314021563123144,4.4162231461198616,4.5146095796463035,4.612295495766554,4.691629963648007,4.796326651772513
